"species","warmed_bacteria_gradient","warmed_bacteria","cooled_bacteria_gradient","cooled_bacteria"
"185",-0.187211833013834,-0.132762917343699,0.21561036297782,-0.238640468251593
"579",-0.0358277565934123,0.289476748882674,0.215386858309365,-0.151035512607521
"1514",-0.279375519270681,-0.133226975658078,0.214325556361395,-0.263832197890707
"851",-0.119447683751935,0.0302219558847147,0.212840049936199,-0.0604516498857286
"939",-0.204268538694708,-0.15075792604287,0.212074420164723,-0.0436538913579476
"985",-0.202653283459452,-0.0208216815879814,0.211982355074405,-0.389077914922893
"1238",-0.226541407649844,0.0018464025389716,0.21161673185841,-0.404432937772104
"537",0.00805720908386816,0.162398028602997,0.211007845725931,0.0196389794991891
"1575",-0.0481777199698382,0.00294102295131706,0.209790511740759,-0.155272407500073
"586",-0.264218837508031,-0.292521511067245,0.209438976051827,-0.150906714380356
"1476",-0.0901218163012211,-0.0157433448258389,0.209240193772087,-0.0188364498368284
"711",-0.338017948926993,-0.259473273171276,0.209086401131667,-0.0324504804138144
"719",-0.10420502196506,0.0861927349755593,0.209011907721759,-0.218171578423574
"1199",-0.155459727820177,-0.0436060434402967,0.206560976508467,-0.197052100135601
"253",-0.0842758987207697,0.0606864520405746,0.20630983681034,NA
"641",-0.137601430236766,-0.0383589261997469,0.206001500956161,-0.108303955381914
"243",-0.387494850362066,-0.449249557286692,0.205149630776789,-0.218632896958064
"1048",0.138862446190176,0.258386875212514,0.205104869475183,NA
"1252",-0.0554038217112663,0.0583660351387214,0.205104869475183,NA
"214",0.0252531351479112,0.121385274177676,0.205104869475183,NA
"1206",-0.108181351328031,-0.0314262943662483,0.204946055810452,0.0136459786623763
"850",-0.217404304961825,-0.0876472513922182,0.204847553096005,-0.21423959994804
"1037",-0.143225219765501,0.0139788099245703,0.20461511433389,-0.278469413187614
"415",-0.323538028648778,-0.237807784352817,0.203689008618181,-0.318337163646862
"383",-0.459151810749448,-0.477620120445215,0.203543269746174,-0.454557146967841
"1643",-0.368557726019559,-0.329096332369974,0.203411646827588,-0.278240602835786
"588",-0.393025165675752,-0.324667727943368,0.203342667179625,-0.237935157182058
"509",0.00147994815256016,0.124720876215814,0.203122732270955,-0.0631889545528202
"1286",-0.0973740066434491,0.126764160008341,0.202094519688936,-0.293053483899831
"476",-0.124762625318596,-0.0930953290880927,0.20195771233252,-0.142598927164644
"437",-0.0941071481273892,0.0153233430880253,0.201745840973498,-0.146974312993486
"75",-0.177230910586313,-0.0566989395215409,0.201688959011928,-0.336979693140831
"186",-0.183277958975958,-0.0692713621969407,0.201569193423981,-0.0917524743856668
"1077",0.0221633632097451,0.119955618486228,0.201557943396071,0.0807695068289059
"796",-0.20855466995284,-0.0307298123484574,0.199004038202691,-0.350917969448119
"391",-0.314355162287247,-0.21636875458168,0.198813185966127,-0.40847592705509
"1511",-0.224683356034568,-0.166922853779164,0.198278499515928,-0.0395095682497344
"1375",-0.177549014639885,-0.26055625393742,0.198133859809198,-0.0968868837303818
"379",-0.309279853939099,-0.0463141658788683,0.197735517496134,-0.408236608880423
"129",0.0651173251956012,0.270471696755022,0.197243042908936,NA
"1513",-0.169352539038965,-0.0240572233210677,0.196653353246946,-0.0525830300505873
"975",0.0771067233693144,0.223800576927476,0.19659649672517,0.0683359747603289
"1553",-0.210352607736807,-0.196448111979275,0.196408817248194,-0.280528792656475
"801",-0.225312528500841,-0.124314857540875,0.195691568090562,-0.398979783743099
"1283",-0.135183470560813,-0.0337036677983475,0.19568549937891,0.00881106903838693
"1566",-0.223989377556716,-0.193251629139877,0.194715821489715,-0.214346668559369
"284",-0.0834838297773101,0.0432200100295584,0.194648202742752,-0.256913237609067
"1186",-0.229057136125393,-0.187456918855376,0.194215165069162,NA
"377",-0.0963530417658649,-0.0812635539023145,0.194215165069162,NA
"771",-0.344051422537173,-0.247181879028137,0.19376803326079,-0.238341045242509
"1254",0.0342936262524383,0.182495260397258,0.193665503489938,-0.219548712675522
"81",-0.22416640379374,-0.162829332073713,0.19272546059092,-0.262182638939474
"1581",-0.00616679388476658,0.189354781958086,0.192076559672165,-0.176179851387319
"1387",-0.313309110463488,-0.281616947833152,0.192066136977043,-0.213157060323846
"853",-0.0489758791208067,0.0482752907847549,0.191954405129406,-0.196259958745959
"1627",0.0202695548974465,0.0733847356879456,0.191792977887783,0.119899271951064
"626",-0.309096878321499,-0.196197376555738,0.19145322794656,-0.360616090166623
"348",-0.345499974406727,-0.335092160175385,0.191426014701837,-0.256026030268629
"91",-0.276887062532888,-0.146405414946148,0.191107443263142,-0.166919633357946
"643",-0.00867237353289389,0.19425609590835,0.190792854355128,-0.129136784317731
"151",-0.195185744660325,-0.1970198575741,0.190455074849511,-0.142598927164644
"1152",0.117128238557365,0.32863905096658,0.190163653630203,-0.0754713747633466
"1226",-0.0860492051460777,0.0201822600211058,0.189743922904703,0.0872647476088706
"312",-0.218332408902908,-0.102004438843746,0.18953042113041,-0.201361836640178
"1168",-0.17673998661645,0.0589162824471699,0.188789904280686,-0.415037411531451
"549",0.0192693225270629,0.155190479739314,0.188774068501098,-0.250976859242115
"293",-0.0954057236958245,0.0705633564844553,0.187814145316625,-0.218203739957244
"223",-0.082842097295886,0.0338759439342656,0.187757344287328,-0.388148666316967
"1303",-0.335454192091416,-0.305983103048295,0.187489272823264,-0.123860389951891
"1555",-0.208782952529904,-0.0826982933815655,0.186422034945759,-0.233177325671846
"1216",0.0300915047224767,0.232267541404741,0.185921028221151,-0.0364750497097802
"1624",0.0280574720079121,0.132310649767528,0.185488098530052,0.0409389877627814
"272",-0.11801920854594,0.0229572191745722,0.184737106155637,-0.0636977214443889
"1146",-0.143451383443013,0.00454695121579357,0.184440006397614,-0.392820046190695
"1486",-0.00819022805002227,0.25084581796954,0.184028097553214,-0.196938563100261
"1046",-0.0914227800491058,-0.068247587413852,0.183470502374707,-0.1561564559679
"422",-0.147251971511296,-0.0618222751457184,0.183433053123062,-0.276437128425675
"1157",-0.289229442392301,-0.189431388350563,0.183135115642593,-0.387275686525425
"453",-0.112201711258893,-0.013966592354243,0.181917255289753,-0.170023400453951
"1361",-0.178684049422027,0.00444595797623491,0.181497434375015,0.0579648503235333
"361",-0.264776506482944,-0.194729988453955,0.181211726927337,-0.223122439956302
"741",-0.209628029864123,-0.125440177494067,0.180841418821703,-0.213608558970416
"809",0.107614636017757,0.19014752294857,0.179533149041328,0.173604668655496
"107",-0.225747866150456,-0.19707054647628,0.179258491328019,-0.170770509992511
"110",-0.295196813817488,-0.465986655539707,0.178381227328634,-0.202486328657439
"138",-0.0822990589025957,0.0158849201956774,0.177965296573124,0.00804995701059534
"220",-0.0790073120375042,0.11588519256326,0.177463703226717,-0.152597190378543
"376",-0.355265842105053,-0.164947268471367,0.176765044109113,-0.456091899532037
"883",-0.178943253111183,-0.045592625199684,0.176050800777373,0.0273734759880824
"173",-0.107446733170248,-0.0157143881181074,0.174993912116262,-0.278883858534587
"1646",-0.161732043936497,-0.0758113708904629,0.174888131536737,-0.242616887747254
"623",-0.268897718867456,-0.192837212324177,0.174734498991454,-0.208109926494886
"877",0.0775157910846146,0.112484727532857,0.174645084260618,NA
"736",-0.201966446662992,-0.282065049003759,0.172996318706783,-0.0738687396349756
"553",-0.122248039940197,-0.0169780786770943,0.172657007352711,-0.261250319671943
"277",-0.24974455881108,-0.240474286661837,0.172493181338356,-0.0713358464167251
"644",-0.00901685067021121,0.102253209021954,0.17211159703398,-0.227062637322382
"112",-0.252324433001291,-0.223721085599653,0.171988864717787,-0.215498243297006
"953",-0.210978360393288,-0.124829410849249,0.171848139325585,-0.127633987791344
"1052",-0.116855577075241,-0.125063673539364,0.170926444080147,0.0789733063580493
"1599",0.111165444812385,0.146372528326943,0.169998862434782,-0.0757797182283106
"19",-0.0252447981387065,0.153311203967662,0.169744796741789,-0.29675238038816
"235",-0.165484899711364,0.0544288294138943,0.169726844904932,0.00766551407649735
"45",-0.113245160399819,-0.101462729769174,0.169099408937775,0.0579738842910684
"1105",-0.209017540907705,-0.0932847949981468,0.169050740739909,-0.239271163308826
"480",-0.200310294522153,-0.137422185681162,0.168850591848272,-0.256483619775786
"111",0.0472437785943515,0.296702236846635,0.168029239162604,-0.132980827235598
"996",-0.255397040875869,-0.245857816352948,0.167706511956884,-0.00247873895380753
"121",-0.0537988721001456,0.09101231370075,0.166881626887031,-0.196259958745958
"244",-0.306234519267065,-0.219487091973502,0.166292743035162,-0.439703506447838
"666",-0.116806489072345,-0.0332597487541543,0.166236220296692,-0.0117066231571922
"233",-0.109685989060241,0.0501142956781382,0.165588848518044,-0.419101480708332
"1256",0.0786266236716004,0.256017541710733,0.16558390244802,-0.196259958745959
"1154",-0.0337977311628408,0.0828752805167184,0.165459177299546,-0.136639247978195
"1138",-0.139567975468513,0.12786225696074,0.16504282704138,-0.391939374081159
"866",-0.258276267701105,-0.22537201603707,0.164202505420011,-0.20446276139549
"1262",-0.101972022660067,0.0936033415373016,0.164151589645051,-0.302516653639218
"323",-0.325196288851094,-0.280276537399174,0.163720079261431,-0.176322141512028
"368",-0.256474162603299,-0.117177155095095,0.163674240726593,-0.285720474440181
"709",-0.0877639670567888,-0.0231641482999321,0.163158440969171,NA
"977",-0.158577065149264,-0.117822099282141,0.162800728336161,-0.315095732704368
"633",0.123228870097598,0.294029449693355,0.162742044248107,NA
"1309",0.00217754526043774,0.147439867162917,0.162742044248107,NA
"867",0.1936475787014,0.358147022309177,0.162742044248107,NA
"569",-0.121561127028935,-0.0167631117280323,0.162615493200407,-0.0118869419533278
"53",-0.280431733599759,-0.244052833698484,0.162530105276236,-0.305722678741076
"370",-0.0961577738263429,-0.158550391221959,0.161377662191778,0.0143096991445362
"993",-0.401844640449326,-0.416742622963531,0.1613062217951,-0.302973613915482
"317",0.0393630347328421,0.19576087635363,0.160961442108733,-0.124315921918104
"1078",-0.103262665964184,0.0948846722152619,0.160204672334294,-0.269683745514221
"654",-0.21804340286438,-0.124597468603568,0.16005752667007,-0.03914270855707
"52",-0.32188915507318,-0.264507167066664,0.159606121491594,-0.375901912191063
"1495",-0.04954397222284,0.0212093744320973,0.15926464536939,-0.0479780296622544
"980",-0.188631254894694,-0.170825166942044,0.158759904895585,-0.239708323751902
"1658",-0.153807339766067,0.0152052312669326,0.158686158209203,-0.324703930827431
"1215",-0.00363202056693196,0.147062960052811,0.158571890457252,-0.0628108185886502
"679",-0.151507054667896,-0.114228377809596,0.157951660678226,-0.396653837277182
"612",-0.13941823023581,-0.0079276028187774,0.157927895033283,-0.275446288712515
"436",-0.208916733768945,-0.118277741845494,0.156647633417528,-0.296418553274522
"90",0.0142058875070847,0.144744704595361,0.156513261342969,-0.0625975421081249
"139",-0.23689562831087,-0.156794060611352,0.156009670438223,-0.386467252065591
"1322",0.0235761577775313,0.167294708761476,0.155452150510412,-0.0512890313775773
"1144",0.0761128359760016,0.192205324791522,0.155045808333627,-0.082465114798306
"421",-0.126707494248681,-0.0612581537739247,0.154903839320401,-0.138672263483034
"1123",-0.127833460871556,0.00438173494683166,0.154266400251512,-0.187379610624058
"812",-0.15278976844824,-0.150498176116015,0.154223390639561,-0.186245061160578
"458",-0.294268977602068,-0.20944194628237,0.15415725331792,0.0830180951718038
"1352",-0.159794430905969,0.00104647010405849,0.153742605027175,-0.392459233459243
"1577",-0.065331910509076,0.0953837400557897,0.153272901458824,-0.173473736318539
"929",-0.0891724071910118,NA,0.152753121530902,-0.196259958745959
"1103",-0.301815091354488,-0.214274882753079,0.151457286389125,-0.354695108394829
"1508",0.012363721586281,0.165163733059205,0.151208875020733,0.0637988099149651
"713",-0.274829694225635,-0.139794222178726,0.150823895774958,-0.0206223630893437
"25",0.0444584125701736,0.21812390143163,0.150399343820145,-0.110708661874194
"944",-0.25721214034495,-0.188325682854778,0.150123097666123,-0.262680679924514
"400",-0.077748257158893,-0.0137459918536041,0.150038107326603,-0.163935038499167
"789",-0.271455303656743,-0.15965645269065,0.149982224031031,-0.271636919079709
"606",-0.239647705203211,-0.118549605442229,0.149512204948536,-0.127187349955877
"1426",-0.325560281668279,-0.23701886288228,0.148842001483676,-0.119753598609913
"432",-0.218255127206633,-0.169651798612322,0.148601938072942,-0.163026197843505
"1015",-0.0526546251793421,-0.00725239103287703,0.148414706701153,-0.241756670139013
"905",-0.0103474301473655,0.102009535573794,0.148366220089187,-0.138866755872277
"824",0.0018328864627174,0.17856340149498,0.148097511836974,-0.0757797182283106
"342",0.0756988450608542,0.24469454343519,0.147921352680966,-0.306856225645961
"190",-0.189318261905839,-0.0706287688949509,0.146935494484859,-0.222932400006644
"737",-0.0204743776199815,0.0864410021441449,0.146801048749454,0.215336763208132
"136",0.113165064783243,0.26142427424925,0.145774643870511,0.0579738842910684
"1257",-0.168779570064434,-0.15191719613566,0.145662440832435,-0.268784349147452
"1618",-0.306686177185906,-0.229420334118802,0.145448310807068,-0.268201627382271
"874",-0.0473639556550616,0.0562203581700189,0.145447203732065,-0.158970481901843
"1111",-0.148416126161165,-0.00630479264705644,0.145400715759297,-0.115804900864549
"748",-0.272176950047521,-0.123830000483378,0.144922243183926,-0.153764656124418
"1249",-0.0043288933028419,0.209812165793616,0.144612398124225,-0.311386990186103
"1149",-0.176113072654834,0.0441898350046357,0.144484107378381,-0.00694699920920181
"294",-0.259082084046488,-0.208195979782661,0.14348280643898,-0.200274728864538
"283",-0.0775430683839953,0.112367841180333,0.143457581798951,-0.216744982607039
"768",-0.167793097465182,-0.177573402101756,0.143110097111415,-0.06023583060118
"550",-0.298984078072938,-0.288251598526933,0.142959863056059,-0.219743996062987
"627",-0.256488233327897,-0.170243036139812,0.142581225162092,-0.261983726752191
"1389",-0.040795234810086,0.0703934578565947,0.14214992500074,-0.206616535190826
"1047",-0.109927230455164,0.0611353958611178,0.14169121957847,-0.132838445884531
"1304",-0.266205948303496,-0.268414585830835,0.141353873602656,-0.265166707750762
"510",-0.0693279352536234,-0.170050638989076,0.141131966652579,0.0279247177872414
"1050",0.0143947568517344,0.174525247406665,0.140960096723581,NA
"700",-0.0764469273645265,-0.00375240858515974,0.140685298792158,-0.121265141858985
"519",-0.117808471410826,-0.00382019807379092,0.140231022464642,-0.30631921134534
"156",-0.0167076715381346,0.0819135893312328,0.139841500793273,-0.0396896808497189
"311",-0.311168044369967,-0.279994509741356,0.139808251010135,-0.218304112324609
"1183",-0.278260229754251,-0.253035900627386,0.139568715702907,-0.262637955928974
"1661",-0.263487704237445,-0.223626310507527,0.138896899121099,-0.184091203606314
"1035",-0.184911148837535,-0.0333890833824008,0.138512576152358,-0.307757078578813
"1312",-0.044075212339725,0.120589647452875,0.138339085949728,-0.330572165354475
"298",-0.102546964379571,0.0352863347525,0.13827879504059,-0.325221585565494
"670",0.071093760360959,0.0914465512096228,0.13819825514182,-0.242662820921671
"994",0.146865542064919,0.285153455192533,0.137365156658641,-0.0051109333313857
"1243",-0.0513745022162305,0.0910123137007499,0.137334430356146,-0.311911608906062
"570",-0.271624119849704,-0.217262227350016,0.137283386576962,-0.250141511416412
"1182",-0.0715223683078967,0.0171200903899234,0.13630404146107,0.0904116563443099
"469",-0.0698399227651504,0.0217579962016128,0.13610457363562,-0.104652271072539
"547",-0.0985463409553108,0.0280921583675726,0.135360928009306,-0.079590562704202
"1343",-0.0360153462562242,-0.00805688132987586,0.135192867312597,-0.180437062439157
"1080",-0.256103194650879,-0.202664231878599,0.134884776649858,-0.289665214310541
"504",-0.0199504139765124,0.0860885776584852,0.134333730875851,-0.148832476965332
"721",0.109390223203788,0.256392030336431,0.13403012928183,0.0579738842910684
"1148",-0.168326970130588,-0.14626682011758,0.1338380969982,-0.245159918513397
"116",-0.0316835309074605,0.0910123137007499,0.133819975518228,NA
"252",-0.0382477078163048,0.09101231370075,0.133651136902599,-0.0757797182283109
"202",-0.198077717216321,-0.0431296424369346,0.133391231614059,-0.148989203701126
"1399",-0.121435955955594,-0.0136844272806832,0.133384568605772,-0.0732665906287192
"459",-0.299569274573644,-0.219094674366515,0.13297198225826,-0.190883818561971
"1617",-0.173653477594644,-0.0926907152923985,0.132624760286036,-0.36873850828925
"1124",-0.0588684982187394,0.0597312582889939,0.132567243219888,-0.0630235422386582
"1434",-0.258324489186178,-0.255719801938935,0.132359773158354,-0.157560729011416
"211",0.0650875895838404,0.0488228446545337,0.132140473642465,-0.136601881991296
"446",-0.198500616946194,-0.129921801862029,0.13088334749788,-0.28976175771113
"1380",-0.221276364005363,-0.145391198681199,0.130367004314723,-0.348134868782678
"792",-0.0093779889202527,0.0518066765923117,0.129924900744731,0.00694913099582223
"522",-0.339429279218277,-0.287625553401793,0.129497656692712,-0.188637841963877
"799",0.00604088383086196,0.0835077051203549,0.129298153834525,-0.128777117000668
"275",-0.098959545667195,NA,0.129022035969044,-0.232825008888313
"695",-0.156763454664639,-0.0393970600552444,0.128584965304831,-0.334333137107895
"1002",-0.36497008931775,-0.362253732676703,0.128463381800547,-0.283279583448129
"1288",-0.104148340235002,0.00910756671062737,0.128329028254475,-0.286804517404153
"468",-0.233685579495573,-0.2166225568827,0.127861598300613,-0.28919658957174
"105",0.114713826467684,0.223778787797069,0.127355895266869,-0.0447003354627255
"1020",-0.12438801805443,-0.154599414389853,0.127196339566019,-0.142598927164644
"373",-0.236412015880166,-0.0886614598463152,0.127107879314973,-0.30460664352714
"299",-0.0218314029967004,0.00872830648166551,0.126770102567817,-0.224125106352176
"315",-0.108795915850452,-0.0561317685152167,0.126482818708345,0.011132686468157
"512",-0.00887889926502308,0.108180575343265,0.126391034572674,-0.00369685182985877
"1402",-0.0703545100311884,0.132964473706609,0.12633769312816,-0.260820798095333
"954",-0.0590926811497746,-0.0233695826924052,0.126320997124888,-0.189571037517622
"1204",-0.119092823129371,-0.110213691616676,0.126064610110566,-0.316402037789871
"526",-0.216894740038617,-0.0573355315754713,0.126005110049691,-0.241847630959343
"592",-0.0227037358533508,0.00739419734989398,0.125717330939357,-0.155272407500074
"1558",-0.325685312232897,-0.278505476708161,0.125642715871086,-0.0231389528576264
"629",-0.103314980820738,-0.127381596323246,0.125096166896695,-0.300340963611846
"442",-0.0678980620328214,0.0276482990683233,0.124073760271243,-0.290287229174867
"1578",-0.0986628694921844,-0.0442282668384809,0.123109219975992,-0.200965196281124
"217",-0.0126605676894124,0.113066401316414,0.122873406324074,-0.176584108016716
"1118",-0.348106120216444,-0.31752704149266,0.122827905596227,-0.255453245336509
"1194",0.0314748027601964,0.147549226341198,0.122569770336997,0.204559530022511
"478",-0.0479929549403351,-0.0532289163964664,0.122374065948994,-0.032788546048282
"1593",-0.109103986093848,-0.102852580584296,0.121170033999468,0.180087940788142
"1033",-0.325491386009941,-0.353622150692406,0.120582471540886,-0.254906582324266
"4",-0.188505929228361,-0.177669098376146,0.120224571359657,-0.352725753483144
"1358",0.0202303538205693,0.0741469750243359,0.120219914253205,-0.12091898250066
"1172",-0.0799545542590098,0.02754037848147,0.120136222318173,-0.163417129884104
"562",-0.102873005640304,0.0151150517185581,0.120015103701741,-0.428379787646352
"1042",-0.238559186790623,-0.11701496371137,0.119845429590323,-0.324546557184154
"387",-0.425075510975339,-0.381603840395241,0.119810790301238,-0.175548824705972
"1527",-0.212439361316311,-0.0654629195223796,0.119351980000006,-0.11404478454341
"945",-0.221229000116286,-0.158213798687883,0.119183616488632,-0.169222800870289
"134",-0.191859826736942,-0.183367071427237,0.118900158924023,-0.276292995781386
"673",-0.134451451592808,-0.0364929079160661,0.118466854877325,-0.239822749624481
"1344",-0.130196678513404,-0.00536270457076219,0.118450709814252,-0.117582734322555
"917",-0.00817822427594879,0.15620342231387,0.118274848913069,0.09041165634431
"269",0.101586097954744,0.101311675978529,0.118097062892058,-0.201560534190443
"278",0.0267754313991023,0.0764810525661745,0.117560985570302,-0.088555607252207
"1315",-0.336340281656191,-0.285226141352393,0.116667231762272,-0.306285167329595
"1346",-0.0277227633033505,0.0935718332143364,0.115901536149317,-0.175657046281149
"1324",-0.0709361649498752,0.0340182337378578,0.115868663956982,-0.309115862723256
"1139",-0.0495573641293359,0.0925162442961993,0.115597911531708,-0.305154989988598
"674",-0.13159312914955,-0.405681330658194,0.115472926019728,-0.00543954032541934
"295",0.10184699160475,0.26474157617753,0.115394562414832,-0.191572730342958
"334",-0.241763404228317,-0.103029479599732,0.11428304391039,-0.289113760365927
"30",-0.196816667963822,-0.180110792752124,0.113944348980911,-0.243711322003236
"490",0.133710316583566,0.158236958790932,0.113755304161172,-0.0639162437668398
"543",-0.0543444384430701,0.0135731578017877,0.113651671748763,-0.266926425656425
"326",-0.0391989155494584,0.0296794001582503,0.113397999029018,-0.201919846425549
"263",-0.0331262068223437,0.028797116927395,0.112167410718473,-0.215376605681241
"678",-0.25761662149568,-0.279879904687624,0.112084695334019,-0.10057534738097
"1023",-0.153394630305028,0.0698349714225861,0.110946011105362,-0.286150341429354
"438",-0.0969118943103021,-0.0301439392302806,0.110369610135779,-0.130266777098893
"127",0.0705381738056502,0.189218495997388,0.1103272176477,-0.248104372293378
"614",-0.0298420987426771,0.0307485141049837,0.109902270817193,-0.16651464368958
"912",-0.197205272413539,-0.176610024624734,0.109701495476644,-0.250847867983087
"1197",0.0962501124070426,0.204581440283929,0.109601521416688,0.121911926420268
"402",-0.188985621017142,-0.0208624446236954,0.109322510771039,-0.266653851966732
"1122",-0.204692692504579,-0.108132575676148,0.108909300039877,-0.243234461049674
"1570",-0.278840361800564,-0.230702948833554,0.108574110372404,-0.255065960461006
"160",-0.207356982648903,-0.159527861730711,0.108133189473759,-0.348957871992948
"286",-0.0350945418277496,0.170406843969099,0.108123697496311,-0.269796588275014
"1308",-0.290167948967009,-0.20476045225031,0.108107627913144,-0.338454088083909
"559",-0.0713324581339584,0.0782179821680449,0.108020417162761,-0.0937082717422792
"1099",-0.221781689917405,-0.0366641524070299,0.108000579667908,-0.423267280540807
"1115",-0.0800448732345084,0.0169117662085977,0.106963457330132,-0.223436368878382
"992",-0.189694247385222,-0.10478509174977,0.106792205591792,-0.242402826739901
"1582",-0.112093693285429,0.00477196993342241,0.106348562783872,-0.209121444258484
"1463",-0.0328486682233847,0.193135105196649,0.105901217339167,-0.189380750943759
"118",0.0562036885785264,0.156342690899036,0.105542995061459,-0.165257644772849
"1424",-0.104769389777932,-0.0845130677093092,0.105507274921943,0.124011243239451
"1621",0.012750856977039,0.212275646168146,0.10538696279553,-0.42576894560514
"1208",0.0829572274867574,0.235968618701904,0.10538240670248,-0.142598927164644
"620",-0.0928844529188176,0.0775982209174317,0.105370285271511,-0.353305121000337
"227",-0.104658070816306,0.0156539984665131,0.10493283211836,-0.403978399246951
"1539",-0.109733841367418,-0.0956193217196459,0.10480915990182,-0.205285386500771
"1360",0.135469630003258,0.275682361558635,0.104289258319616,-0.142598927164644
"242",-0.416663557977457,-0.40448161445773,0.104200070761828,-0.308160895786463
"1489",0.0676619619504124,0.154536426241282,0.104093862268455,-0.139665515840941
"1470",-0.105418451018254,-0.106936431275731,0.10376307137432,-0.186385749199207
"521",-0.0425469030654729,-0.00869202150189781,0.103183676802418,0.2328987764778
"289",0.0496191611278213,0.297522159468436,0.10312000421837,-0.194674192111827
"1240",-0.179591003751994,-0.119297586198823,0.102430257739303,-0.187704992036928
"920",0.0296240967807957,0.242272503553799,0.101343302064165,-0.189341402447734
"108",0.0888099962018628,0.303484728360506,0.101303385147608,-0.143581073584466
"410",-0.290586747109094,-0.329789632525946,0.100378021030172,-0.100936284420021
"1189",-0.0416462197303079,0.0616573939655856,0.100147147052507,0.0156198505369699
"1544",-0.0641001142252163,0.0179603543379186,0.0996881318895176,-0.329266666866166
"1428",-0.0029973962707561,0.162795280207264,0.0992119179601315,-0.222583712231069
"1056",0.127518036814322,0.388586484386952,0.0986148189993591,-0.163917345699628
"764",-0.15396979669942,-0.107340112626555,0.098611500192307,-0.139309028960275
"1603",-0.156499340719054,-0.011297965491553,0.0981404860948236,-0.219125401519778
"513",-0.15474585338062,-0.136813800387493,0.0980935441092383,-0.0695811193966472
"903",0.13999570716147,0.300997542584235,0.0975227251998025,0.174633161935839
"1327",-0.0504630088057777,0.0914331117939737,0.0960817150207937,-0.112259195015989
"405",-0.121942649964628,-0.251142292429551,0.0959267359555926,-0.0848363326802489
"1516",-0.316539731695441,-0.253627592551703,0.0952844188039121,-0.3481542242556
"780",-0.243923460569976,-0.170194577570792,0.0949513323126982,-0.37709388843912
"1264",0.0564664610706946,0.0767705647721936,0.0946884288863359,0.0534752963430569
"394",-0.0976321949534354,-0.0186833458895994,0.0945768643630509,-0.218901852576635
"49",-0.21965376239455,-0.0276070929608599,0.0945674407397794,-0.352125203941652
"1088",-0.0627884867994166,0.0257891650019237,0.0945005453717605,-0.159735658609023
"1225",-0.232975752427248,-0.228233939436369,0.0943273237761744,-0.0729387260631961
"382",-0.0139036829016063,0.0954966490375864,0.0938615426907342,-0.0693602614911942
"495",-0.248000914408564,-0.165838444505719,0.0936799710993095,-0.287602994455387
"808",0.118680709310154,0.268100759293027,0.0935461974110514,0.116953446192613
"340",-0.187949490598333,-0.0502341589690205,0.0931883160218609,-0.383998149419581
"133",-0.138406532664597,-0.0581122960128126,0.0929085546481019,-0.328005455183555
"902",-0.076587121721256,-0.0105657071589373,0.0928513497570156,-0.07745392873398
"159",-0.15206270726383,-0.0672080852817302,0.0927249394817828,-0.219151493186749
"891",-0.221271064981735,-0.132137662504531,0.0925949465431042,-0.146536159457996
"1156",-0.0730418350683148,0.0138265750529827,0.0915327688038858,-0.0437991746343015
"341",-0.201209616402814,-0.23073568581141,0.091090934097995,-0.268979103929061
"130",-0.0856730668112508,-0.121945447092382,0.0906917084925412,-0.16378140699176
"147",0.0285942810198085,0.129698589152734,0.0893869566780931,-0.142598927164644
"1436",-0.359935338501819,-0.388938704254508,0.0887495387576093,-0.2446277766504
"350",-0.163701178081907,-0.118656342124953,0.0885522991261474,-0.106192230289067
"345",0.0358450751951127,0.13081889131955,0.0883983821226238,-0.102598690458458
"132",0.0894825158806964,0.0945317805893955,0.0881324216172842,-0.0120914150437727
"514",-0.144520175349501,-0.0396188905500599,0.0873441080372663,-0.257562633119668
"66",-0.0156428228776321,0.124116827913034,0.0871183126404213,-0.0687082580814066
"279",-0.0263892018309769,0.149079718547437,0.0870275636675731,-0.121319132981318
"906",-0.0425577225169601,0.0123084510899821,0.0868570904292815,-0.0645080398501937
"104",-0.141972170066842,-0.277066821018217,0.085833697422647,-0.154053907957427
"672",0.0612861216952825,0.0270172149979222,0.0854657662214412,0.128684640856667
"895",-0.0807660804926762,0.0360756804820873,0.0853737515776496,-0.105434183741844
"1251",0.049961122593087,0.219169517449481,0.0845656612423716,-0.202899826728766
"656",-0.16012865553969,-0.0832418674921567,0.084288929756667,-0.258067390838089
"73",-0.111561495306356,-0.10174505210002,0.0840513004209511,-0.0673407741837088
"1337",-0.0317046795959409,0.179537195392992,0.0836362853302393,-0.122947965570681
"497",-0.0686198005431264,-0.00480132658496454,0.0835733722350715,-0.0291483801254815
"755",-0.11783331367669,-0.043405845213038,0.0833886480724353,-0.223562800685682
"922",-0.0355645078890262,0.0379636471173654,0.0830633781093648,-0.209241109146871
"1082",-0.102381252994345,0.0625469848339082,0.0825955560424885,-0.182946793253935
"149",-0.271564815689869,-0.305444131521773,0.0823910845113218,-0.291327059877562
"1236",0.106307705626728,0.126408212734743,0.0823707373509807,-0.0170151705255254
"1341",0.0236305440540254,0.0564210293315694,0.0822953828334958,-0.0792055104417485
"667",0.117415459016952,0.22328700936907,0.0820359892374836,-0.141035256551701
"1537",-0.204638358877215,-0.161536236641378,0.0818771359215175,-0.315782731193938
"388",-0.00347561724677982,-0.00850055041220734,0.0818195761249595,-0.0291833447578027
"1227",-0.068987047579527,0.14673442838481,0.0815398410529986,-0.302316569611129
